planName,clientType,registrationMode,duration,netSales,netProfit,age,accident
J,Premium,Online,14,13.5,3.38,42,0
J,Premium,Online,18,17,4.25,24,0
J,Premium,Online,6,17,4.25,22,0
J,Premium,Online,21,53.5,13.38,30,0
J,Premium,Online,66,23.5,5.88,40,0
J,Premium,Online,67,53.5,13.38,34,0
J,Premium,Online,34,11.5,2.88,66,0
J,Premium,Online,34,11.5,2.88,46,0
J,Premium,Online,102,29.5,7.38,79,0
J,Premium,Online,99,23.5,5.88,30,0
J,Premium,Online,6,13.5,3.38,32,0
J,Premium,Online,6,13.5,3.38,36,0
J,Premium,Online,7,17,4.25,26,0
J,Premium,Online,5,11.5,2.88,26,0
R,Premium,Online,29,67,16.75,79,0
R,Premium,Online,5,18.5,4.63,33,0
R,Premium,Online,12,42,10.5,23,0
R,Premium,Online,172,0,101.13,30,0
R,Premium,Online,138,277,69.25,32,0
R,Premium,Online,19,63.5,15.88,39,0
R,Premium,Online,12,41.5,10.38,27,0
R,Premium,Online,13,18.5,4.63,24,0
R,Premium,Online,116,33.5,8.38,62,0
R,Premium,Online,23,54.5,13.63,46,0
R,Premium,Online,137,308.5,77.13,30,0
R,Premium,Online,12,41.5,10.38,37,0
R,Premium,Online,8,18.5,4.63,28,0
R,Premium,Online,34,33.5,8.38,37,0
N,Premium,Online,14,76.5,19.13,51,1
E,Premium,Online,367,252.85,63.21,47,1
E,Premium,Online,367,252.85,63.21,35,0
E,Premium,Online,456,187.85,46.96,54,0
E,Premium,Online,365,187.85,46.96,31,0
E,Premium,Online,365,252.85,63.21,30,0
D,Premium,Online,364,389.35,97.34,48,0
D,Premium,Online,364,389.35,97.34,49,0
Q,Basic,Online,3,19.8,11.88,54,0
Q,Basic,Online,85,39.6,23.76,61,0
Q,Basic,Online,27,29.7,17.82,31,0
Q,Basic,Online,35,29.7,17.82,31,0
Q,Basic,Online,67,89.1,53.46,28,0
Q,Basic,Online,179,59.4,35.64,52,0
Q,Basic,Online,41,49.5,29.7,46,0
Q,Basic,Online,3,29.7,17.82,44,0
Q,Basic,Online,2,9.9,5.94,35,0
Q,Basic,Online,7,49.5,29.7,36,0
Q,Basic,Online,22,118.8,71.28,26,0
Q,Basic,Online,23,39.6,23.76,25,0
Q,Basic,Online,58,19.8,11.88,57,0
B,Basic,Online,13,36,0,36,0
B,Basic,Online,24,20,0,36,0
B,Basic,Online,116,34,0,36,0
B,Basic,Online,19,112,0,30,0
B,Basic,Online,76,20,0,36,0
B,Basic,Online,14,37,0,36,0
B,Basic,Online,16,38,0,36,0
B,Basic,Online,16,20,0,36,0
B,Basic,Online,6,37,0,36,0
B,Basic,Online,135,20,0,36,0
B,Basic,Online,58,22,0,36,0
B,Basic,Online,43,112,0,25,0
B,Basic,Online,51,69,0,36,0
B,Basic,Online,61,30,0,36,0
B,Basic,Online,27,112,0,44,0
B,Basic,Online,4,20,0,36,0
B,Basic,Online,4,39,0,42,0
B,Basic,Online,22,60,0,36,0
B,Basic,Online,58,20,0,36,0
B,Basic,Online,9,39,0,36,0
B,Basic,Online,6,28,0,44,0
B,Basic,Online,29,45,0,45,0
B,Basic,Online,9,56,0,36,0
B,Basic,Online,13,80,0,36,0
B,Basic,Online,47,112,0,51,0
B,Basic,Online,6,20,0,36,0
B,Basic,Online,50,70,0,36,0
B,Basic,Online,7,21,0,36,0
B,Basic,Online,174,48,0,36,0
B,Basic,Online,15,39,0,20,0
B,Basic,Online,43,96,0,36,0
B,Basic,Online,110,53,0,36,0
B,Basic,Online,6,47,0,36,0
B,Basic,Online,33,64,0,36,0
B,Basic,Online,10,54,0,36,0
B,Basic,Online,40,20,0,36,0
B,Basic,Online,8,23,0,36,0
K,Basic,Online,2,10,0,36,0
K,Basic,Online,19,17,0,36,0
K,Basic,Online,27,13,0,36,1
K,Basic,Online,36,10,0,25,0
K,Basic,Online,165,24,0,36,0
K,Basic,Online,24,80,0,42,0
K,Basic,Online,3,28,0,36,0
K,Basic,Online,6,16,0,36,0
K,Basic,Online,14,31,0,36,0
K,Basic,Online,27,11,0,36,0
K,Basic,Online,15,59,0,36,0
K,Basic,Online,9,14,0,46,0
K,Basic,Online,11,68,0,36,0
K,Basic,Online,3,10,0,36,0
K,Basic,Online,20,12,0,50,0
K,Basic,Online,27,20,0,36,0
K,Basic,Online,4,13,0,36,0
K,Basic,Online,36,10,0,36,0
K,Basic,Online,41,12,0,36,0
K,Basic,Online,6,10,0,36,0
K,Basic,Online,37,11,0,36,0
K,Basic,Online,63,13,0,36,0
K,Basic,Online,13,20,0,36,0
K,Basic,Online,14,10,0,36,0
K,Basic,Online,42,10,0,34,0
K,Basic,Online,229,16,0,36,0
K,Basic,Online,128,56,0,21,0
K,Basic,Online,5,10,0,36,0
K,Basic,Online,33,12,0,36,0
K,Basic,Online,24,80,0,51,0
K,Basic,Online,81,22,0,36,0
K,Basic,Online,25,47,0,36,0
K,Basic,Online,12,28,0,36,0
K,Basic,Online,2,11,0,36,0
K,Basic,Online,2,10,0,58,0
K,Basic,Online,17,10,0,42,0
K,Basic,Online,3,12,0,36,0
K,Basic,Online,34,19,0,36,0
K,Basic,Online,48,60,0,36,0
K,Basic,Online,12,22,0,62,0
K,Basic,Online,21,30,0,36,0
K,Basic,Online,19,26,0,36,0
K,Basic,Online,6,35,0,36,0
K,Basic,Online,29,24,0,36,0
K,Basic,Online,52,14,0,36,0
K,Basic,Online,19,11,0,36,0
K,Basic,Online,9,15,0,36,0
A,Basic,Online,108,20,0,36,0
A,Basic,Online,26,20,0,36,0
A,Basic,Online,2,20,0,36,0
A,Basic,Online,129,20,0,36,0
A,Basic,Online,106,61,0,36,0
A,Basic,Online,34,20,0,27,0
A,Basic,Online,17,48,0,36,0
A,Basic,Online,5,20,0,36,0
A,Basic,Online,9,20,0,36,0
A,Basic,Online,3,20,0,36,0
Z,Premium,Online,38,31,12.4,118,0
Z,Premium,Online,1,31,12.4,118,0
Z,Premium,Online,3,62,24.8,118,0
Z,Premium,Online,26,50,20,118,0
Z,Basic,Online,12,22,8.36,48,0
Z,Premium,Online,2,15,6,33,0
W,Premium,Online,109,10.04,2.81,48,0
W,Premium,Online,48,7.84,2.2,48,0
O,Basic,Offline,365,97,0,48,0
O,Basic,Offline,365,97,0,32,0
O,Basic,Offline,365,97,0,60,0
O,Basic,Offline,368,97,0,32,0
O,Basic,Offline,364,97,0,33,0
O,Basic,Offline,364,97,0,42,0
V,Basic,Offline,368,86,0,30,0
V,Basic,Offline,364,86,0,34,0
V,Basic,Offline,368,86,0,30,0
V,Basic,Offline,365,86,0,28,0
I,Premium,Online,12,18,6.3,54,0
I,Premium,Online,95,35,12.25,26,1
I,Premium,Online,75,22,7.7,54,0
I,Premium,Online,26,33,11.55,35,0
I,Premium,Online,11,30,10.5,41,0
I,Premium,Online,10,22,7.7,53,0
I,Premium,Online,4,18,6.3,42,0
I,Premium,Online,33,69,24.15,25,0
I,Premium,Online,13,22,7.7,36,0
I,Premium,Online,32,35,12.25,59,0
I,Premium,Online,18,40,14,68,0
I,Premium,Online,6,26,9.1,38,0
I,Premium,Online,9,18,6.3,45,0
I,Premium,Online,131,22,7.7,67,0
I,Premium,Online,26,30,10.5,42,0
I,Premium,Online,15,26,9.1,31,0
I,Premium,Online,8,35,12.25,75,0
I,Premium,Online,34,40,14,53,0
I,Premium,Online,31,22,7.7,46,0
I,Premium,Online,89,18,6.3,35,0
I,Premium,Online,4,18,6.3,76,0
Z,Premium,Online,18,39,13.65,27,0
Z,Premium,Online,18,39,13.65,34,0
Z,Premium,Online,118,208,72.8,58,0
Z,Premium,Online,44,109,38.15,51,0
M,Basic,Offline,79,29,9.57,68,0
M,Basic,Offline,142,29,9.57,66,0
I,Premium,Offline,52,22,7.7,118,0
J,Premium,Online,52,30.55,7.64,55,0
J,Premium,Online,25,44.5,11.13,22,0
J,Premium,Online,24,44.5,11.13,26,0
J,Premium,Online,116,53.5,13.38,36,1
R,Premium,Online,72,93.6,23.4,26,0
R,Premium,Online,2,30,7.5,25,0
N,Premium,Online,5,21.5,5.38,43,0
Q,Basic,Online,8,59.4,35.64,43,0
Q,Basic,Online,23,29.7,17.82,36,0
Q,Basic,Online,80,148.5,89.1,28,0
Q,Basic,Online,8,19.8,11.88,44,0
Q,Basic,Online,61,39.6,23.76,46,0
Q,Basic,Online,32,0,17.82,44,0
Q,Basic,Online,7,9.9,5.94,51,0
Q,Basic,Online,6,39.6,23.76,58,0
Q,Basic,Online,38,99,59.4,38,0
Q,Basic,Online,22,9.9,5.94,27,0
Q,Basic,Online,20,108.9,65.34,39,0
Q,Basic,Online,58,108.9,65.34,33,0
Q,Basic,Online,36,0,17.82,31,0
Q,Basic,Online,37,29.7,17.82,31,0
Q,Basic,Online,11,49.5,29.7,49,0
Q,Basic,Online,4,29.7,17.82,51,0
Q,Basic,Online,3,9.9,5.94,51,0
Q,Basic,Online,13,79.2,47.52,51,0
Q,Basic,Online,8,0,41.58,31,0
Q,Basic,Online,39,79.2,47.52,53,0
Q,Basic,Online,8,69.3,41.58,51,0
Q,Basic,Online,30,59.4,35.64,31,0
B,Basic,Online,20,112,0,36,0
B,Basic,Online,14,32,0,36,0
B,Basic,Online,33,20,0,36,0
B,Basic,Online,8,44,0,36,0
B,Basic,Online,34,49,0,36,0
B,Basic,Online,22,20,0,39,0
B,Basic,Online,119,31,0,36,0
B,Basic,Online,26,0,0,44,0
B,Basic,Online,5,20,0,36,0
B,Basic,Online,6,22,0,36,0
B,Basic,Online,8,37,0,49,0
B,Basic,Online,18,20,0,36,0
B,Basic,Online,102,112,0,30,0
B,Basic,Online,8,20,0,36,0
B,Basic,Online,109,33,0,36,0
B,Basic,Online,19,40,0,36,0
B,Basic,Online,11,62,0,36,0
B,Basic,Online,5,20,0,36,0
B,Basic,Online,13,36,0,36,0
B,Basic,Online,58,33,0,36,0
B,Basic,Online,14,45,0,52,0
B,Basic,Online,94,31,0,36,0
B,Basic,Online,12,112,0,50,0
B,Basic,Online,10,20,0,48,0
B,Basic,Online,138,53,0,36,0
B,Basic,Online,4,20,0,36,0
B,Basic,Online,4,112,0,36,0
B,Basic,Online,25,20,0,38,0
B,Basic,Online,29,38,0,35,0
B,Basic,Online,46,112,0,41,0
B,Basic,Online,16,43,0,36,0
B,Basic,Online,47,77,0,36,1
B,Basic,Online,8,41,0,36,0
B,Basic,Online,43,112,0,45,0
B,Basic,Online,23,20,0,36,0
B,Basic,Online,9,69,0,36,0
B,Basic,Online,75,63,0,36,1
B,Basic,Online,22,54,0,36,0
B,Basic,Online,25,20,0,40,0
B,Basic,Online,25,20,0,36,0
B,Basic,Online,25,112,0,36,0
B,Basic,Online,14,20,0,36,0
B,Basic,Online,35,51,0,36,0
B,Basic,Online,72,93,0,36,1
B,Basic,Online,101,26,0,36,1
B,Basic,Online,12,82,0,51,0
B,Basic,Online,35,37,0,36,0
B,Basic,Online,21,39,0,36,0
K,Basic,Online,77,19,0,36,0
K,Basic,Online,4,15,0,36,0
K,Basic,Online,28,10,0,42,0
K,Basic,Online,59,33,0,36,0
K,Basic,Online,23,35,0,36,0
K,Basic,Online,5,19,0,36,0
K,Basic,Online,29,17,0,36,0
K,Basic,Online,6,10,0,36,0
K,Basic,Online,29,17,0,36,0
K,Basic,Online,11,0,0,36,0
K,Basic,Online,14,18,0,28,0
K,Basic,Online,16,15,0,36,0
K,Basic,Online,13,11,0,36,0
K,Basic,Online,20,15,0,40,0
K,Basic,Online,3,26,0,36,0
K,Basic,Online,6,16,0,36,0
K,Basic,Online,115,0,0,36,0
K,Basic,Online,46,32,0,36,0
K,Basic,Online,5,10,0,57,0
K,Basic,Online,9,10,0,36,0
K,Basic,Online,40,39,0,36,0
K,Basic,Online,11,35,0,28,0
K,Basic,Online,38,80,0,30,0
K,Basic,Online,6,11,0,36,0
K,Basic,Online,1,13,0,36,0
K,Basic,Online,284,45,0,36,0
K,Basic,Online,156,37,0,36,0
K,Basic,Online,25,0,0,36,0
K,Basic,Online,32,17,0,30,0
K,Basic,Online,223,47,0,36,0
K,Basic,Online,32,16,0,36,0
K,Basic,Online,26,10,0,22,0
K,Basic,Online,26,10,0,22,0
K,Basic,Online,2,27,0,36,0
K,Basic,Online,33,10,0,36,0
K,Basic,Online,73,10,0,36,0
K,Basic,Online,5,10,0,36,0
K,Basic,Online,13,66,0,36,0
K,Basic,Online,81,10,0,36,0
K,Basic,Online,6,38,0,36,0
K,Basic,Online,24,12,0,36,0
K,Basic,Online,23,10,0,36,0
K,Basic,Online,52,32,0,36,0
K,Basic,Online,61,15,0,36,0
K,Basic,Online,42,14,0,36,0
K,Basic,Online,4,29,0,36,0
K,Basic,Online,16,80,0,36,0
K,Basic,Online,6,10,0,36,0
K,Basic,Online,15,60,0,36,0
K,Basic,Online,4,14,0,27,0
K,Basic,Online,32,72,0,47,0
K,Basic,Online,7,15,0,27,0
K,Basic,Online,80,31,0,36,0
K,Basic,Online,39,46,0,36,0
K,Basic,Online,64,80,0,36,0
A,Basic,Online,8,20,0,36,0
A,Basic,Online,48,110,0,32,0
A,Basic,Online,4,20,0,36,0
A,Basic,Online,11,20,0,36,0
A,Basic,Online,17,20,0,29,0
A,Basic,Online,3,22,0,47,0
A,Basic,Online,2,49,0,36,0
A,Basic,Online,30,22,0,36,0
Z,Premium,Online,61,31,12.4,118,0
Z,Basic,Online,59,58,22.04,48,0
Z,Premium,Online,27,15,6,35,0
Z,Premium,Online,3,15,6,28,0
H,Basic,Online,364,0,43.25,19,0
T,Basic,Online,2,0,16,19,0
F,Basic,Online,364,0,102.5,19,0
T,Basic,Online,2,0,21.5,19,0
W,Premium,Online,45,4.22,1.18,48,0
W,Premium,Online,185,4.22,1.18,48,0
W,Premium,Online,275,4.22,1.18,48,0
W,Premium,Online,205,4.22,1.18,48,0
W,Premium,Online,261,4.22,1.18,48,0
W,Premium,Online,79,4.22,1.18,48,0
W,Premium,Online,10,4.37,1.22,48,0
W,Premium,Online,90,11.7,3.28,48,0
W,Premium,Online,9,5.92,1.66,48,0
W,Premium,Online,2,3.32,0.93,48,0
O,Basic,Offline,364,97,0,65,0
O,Basic,Offline,364,97,0,53,0
O,Basic,Offline,364,97,0,41,1
O,Basic,Offline,364,97,0,27,0
O,Basic,Offline,389,97,0,62,0
I,Premium,Online,57,37,12.95,43,0
I,Premium,Online,14,30,10.5,55,0
I,Premium,Online,54,40,14,58,0
I,Premium,Online,22,33,11.55,29,0
I,Premium,Online,25,35,12.25,33,0
I,Premium,Online,4,26,9.1,38,0
I,Premium,Online,33,22,7.7,44,0
I,Premium,Online,19,22,7.7,28,0
I,Premium,Online,10,18,6.3,27,0
I,Premium,Online,18,22,7.7,29,0
I,Premium,Online,5,18,6.3,31,0
I,Premium,Online,9,26,9.1,49,0
I,Premium,Online,13,22,7.7,50,0
I,Premium,Online,36,35,12.25,25,0
I,Premium,Online,6,22,7.7,50,0
I,Premium,Online,10,18,6.3,34,0
I,Premium,Online,55,33,11.55,29,0
I,Premium,Online,10,22,7.7,38,0
I,Premium,Online,7,18,6.3,38,0
I,Premium,Online,54,30,10.5,30,0
I,Premium,Online,11,18,6.3,42,0
I,Premium,Online,10,22,7.7,43,0
I,Premium,Online,7,18,6.3,28,0
Z,Premium,Online,47,87,30.45,22,0
J,Premium,Online,115,185,46.25,44,0
J,Premium,Online,38,35.5,8.88,28,0
J,Premium,Online,17,53.5,13.38,27,0
J,Premium,Online,7,13.5,3.38,37,0
R,Premium,Online,11,109,27.25,34,0
R,Premium,Online,21,25,6.25,34,0
R,Premium,Online,74,148.5,37.13,82,0
R,Premium,Online,28,84.5,21.13,46,0
R,Premium,Online,7,25,6.25,36,0
R,Premium,Online,8,24.5,6.13,39,0
R,Premium,Online,23,72,18,49,0
R,Premium,Online,3,15,3.75,56,0
Q,Basic,Online,11,19.8,11.88,75,0
Q,Basic,Online,3,19.8,11.88,59,0
Q,Basic,Online,13,49.5,29.7,50,0
Q,Basic,Online,25,227.7,136.62,45,0
Q,Basic,Online,13,39.6,23.76,36,0
Q,Basic,Online,16,19.8,11.88,28,0
Q,Basic,Online,34,138.6,83.16,50,0
Q,Basic,Online,89,108.9,65.34,33,0
Q,Basic,Online,48,89.1,53.46,59,0
Q,Basic,Online,13,0,11.88,31,0
Q,Basic,Online,38,0,35.64,45,0
Q,Basic,Online,3,0,17.82,34,0
Q,Basic,Online,135,69.3,41.58,39,0
Q,Basic,Online,5,39.6,23.76,46,0
Q,Basic,Online,33,59.4,35.64,31,0
Q,Basic,Online,20,69.3,41.58,59,0
Q,Basic,Online,18,29.7,17.82,37,0
Q,Basic,Online,61,0,23.76,28,0
Q,Basic,Online,5,29.7,17.82,31,0
Q,Basic,Online,18,19.8,11.88,30,0
Q,Basic,Online,81,118.8,71.28,31,0
Q,Basic,Online,48,19.8,11.88,30,0
B,Basic,Online,23,54,0,23,0
B,Basic,Online,47,39,0,36,0
B,Basic,Online,5,33,0,36,0
B,Basic,Online,101,24,0,36,0
B,Basic,Online,11,100,0,36,0
B,Basic,Online,35,22,0,36,0
B,Basic,Online,10,112,0,36,0
B,Basic,Online,45,20,0,60,0
B,Basic,Online,19,26,0,36,0
B,Basic,Online,45,112,0,42,0
B,Basic,Online,121,49,0,36,0
B,Basic,Online,6,41,0,36,0
B,Basic,Online,10,55,0,36,0
B,Basic,Online,17,28,0,32,0
B,Basic,Online,26,21,0,36,0
B,Basic,Online,33,112,0,36,0
B,Basic,Online,43,63,0,36,0
B,Basic,Online,13,20,0,36,0
B,Basic,Online,24,28,0,26,0
B,Basic,Online,24,25,0,36,0
B,Basic,Online,34,24,0,36,0
B,Basic,Online,136,32,0,36,0
B,Basic,Online,7,36,0,30,0
B,Basic,Online,8,38,0,36,0
B,Basic,Online,29,24,0,23,0
B,Basic,Online,12,21,0,58,0
B,Basic,Online,21,37,0,36,0
B,Basic,Online,56,67,0,36,0
B,Basic,Online,57,71,0,24,0
B,Basic,Online,26,70,0,36,0
B,Basic,Online,15,21,0,38,0
B,Basic,Online,7,28,0,36,0
B,Basic,Online,48,49,0,24,0
B,Basic,Online,291,0,0,36,0
B,Basic,Online,6,20,0,36,0
B,Basic,Online,29,20,0,36,0
B,Basic,Online,114,23,0,36,0
B,Basic,Online,9,22,0,36,0
B,Basic,Online,14,34,0,36,0
B,Basic,Online,8,38,0,36,0
B,Basic,Online,8,38,0,36,0
B,Basic,Online,80,83,0,36,0
B,Basic,Online,8,21,0,58,0
K,Basic,Online,13,14,0,36,0
K,Basic,Online,9,31,0,36,0
K,Basic,Online,22,13,0,36,0
K,Basic,Online,30,14,0,20,0
K,Basic,Online,10,18,0,36,0
K,Basic,Online,3,23,0,26,0
K,Basic,Online,11,28,0,36,0
K,Basic,Online,19,18,0,45,0
K,Basic,Online,4,21,0,36,0
K,Basic,Online,4,10,0,36,0
K,Basic,Online,12,0,0,32,0
K,Basic,Online,39,18,0,36,0
K,Basic,Online,30,23,0,36,0
K,Basic,Online,33,28,0,36,0
K,Basic,Online,25,10,0,22,0
K,Basic,Online,20,19,0,36,0
K,Basic,Online,24,29,0,38,0
K,Basic,Online,49,80,0,36,0
K,Basic,Online,82,12,0,36,0
K,Basic,Online,45,26,0,36,0
K,Basic,Online,30,17,0,42,0
K,Basic,Online,49,10,0,36,0
K,Basic,Online,13,10,0,36,0
K,Basic,Online,35,80,0,36,0
K,Basic,Online,21,80,0,36,0
K,Basic,Online,2,17,0,36,0
K,Basic,Online,17,80,0,36,0
K,Basic,Online,148,45,0,36,0
K,Basic,Online,3,10,0,36,0
K,Basic,Online,13,24,0,62,0
K,Basic,Online,24,15,0,36,0
K,Basic,Online,46,118,0,51,0
K,Basic,Online,16,80,0,45,0
K,Basic,Online,27,14,0,30,0
K,Basic,Online,9,23,0,36,0
K,Basic,Online,2,34,0,36,0
K,Basic,Online,174,80,0,36,0
K,Basic,Online,6,27,0,36,0
K,Basic,Online,79,10,0,36,0
A,Basic,Online,1,20,0,57,0
A,Basic,Online,3,20,0,36,0
A,Basic,Online,2,20,0,20,0
A,Basic,Online,3,20,0,54,0
A,Basic,Online,5,20,0,21,0
A,Basic,Online,53,20,0,36,0
A,Basic,Online,13,24,0,36,0
A,Basic,Online,13,20,0,39,0
A,Basic,Online,15,20,0,39,0
A,Basic,Online,22,20,0,36,0
A,Basic,Online,25,20,0,36,0
P,Basic,Online,31,130,49.4,48,0
Z,Premium,Online,14,15,6,47,0
Z,Premium,Online,7,15,6,30,0
Z,Premium,Online,7,15,6,44,0
Z,Premium,Online,3,15,6,47,0
W,Premium,Online,89,11.7,3.28,48,0
W,Premium,Online,24,3.43,0.96,48,0
W,Premium,Online,20,5.92,1.66,48,0
W,Premium,Online,89,11.7,3.28,48,0
O,Basic,Offline,364,97,0,37,0
O,Basic,Offline,364,97,0,45,0
O,Basic,Offline,388,97,0,40,0
I,Premium,Online,24,18,6.3,31,0
I,Premium,Online,8,26,9.1,36,0
I,Premium,Online,22,22,7.7,33,0
I,Premium,Online,95,44,15.4,68,0
I,Premium,Online,15,22,7.7,47,0
I,Premium,Online,14,22,7.7,47,0
I,Premium,Online,310,0,9.1,37,0
I,Premium,Online,65,22,7.7,34,0
I,Premium,Online,25,22,7.7,54,0
I,Premium,Online,16,22,7.7,57,0
I,Premium,Online,14,26,9.1,38,0
I,Premium,Online,16,22,7.7,58,0
Z,Premium,Online,45,208,72.8,118,0
J,Premium,Online,10,18,4.5,31,0
J,Premium,Online,7,18,4.5,60,0
J,Premium,Online,80,18,4.5,25,0
J,Premium,Online,41,53.5,13.38,31,0
J,Premium,Online,10,29.5,7.38,45,0
J,Premium,Online,122,18,4.5,71,0
J,Premium,Online,12,23.5,5.88,22,1
J,Premium,Online,15,107,26.75,35,0
J,Premium,Online,23,13.5,3.38,43,0
J,Premium,Online,6,13.5,3.38,36,0
J,Premium,Online,6,13.5,3.38,26,1
J,Premium,Online,10,34,8.5,45,0
J,Premium,Online,14,23,5.75,47,0
J,Premium,Online,43,72,18,54,0
J,Premium,Online,10,17,4.25,27,0
R,Premium,Online,35,100.5,25.13,36,0
R,Premium,Online,116,49.5,12.38,27,0
R,Premium,Online,5,18.5,4.63,50,0
R,Premium,Online,9,41.5,10.38,34,0
R,Premium,Online,35,100.5,25.13,37,0
R,Premium,Online,16,41.5,10.38,31,0
R,Premium,Online,11,18.5,4.63,48,0
R,Premium,Online,8,35.5,8.88,71,0
N,Premium,Online,6,27,6.75,30,0
E,Premium,Online,371,187.85,46.96,40,0
E,Premium,Online,365,252.85,63.21,40,0
E,Premium,Online,378,389,97.25,30,0
E,Premium,Online,367,252.85,63.21,55,0
Q,Basic,Online,15,59.4,35.64,31,0
Q,Basic,Online,59,39.6,23.76,36,0
Q,Basic,Online,7,49.5,29.7,31,0
Q,Basic,Online,35,29.7,17.82,36,0
Q,Basic,Online,10,0,23.76,47,0
Q,Basic,Online,19,158.4,95.04,24,1
Q,Basic,Online,13,108.9,65.34,43,0
Q,Basic,Online,3,9.9,5.94,53,0
Q,Basic,Online,21,59.4,35.64,23,0
Q,Basic,Online,8,9.9,5.94,31,0
Q,Basic,Online,61,0,41.58,33,0
Q,Basic,Online,38,19.8,11.88,31,0
Q,Basic,Online,148,148.5,89.1,49,0
Q,Basic,Online,152,0,17.82,41,0
Q,Basic,Online,21,59.4,35.64,50,1
Q,Basic,Online,35,39.6,23.76,31,0
Q,Basic,Online,10,99,59.4,47,0
Q,Basic,Online,4,39.6,23.76,36,0
Q,Basic,Online,5,29.7,17.82,39,0
Q,Basic,Online,43,99,59.4,44,0
Q,Basic,Online,26,29.7,17.82,26,0
Q,Basic,Online,43,0,59.4,38,0
Q,Basic,Online,19,59.4,35.64,36,0
Q,Basic,Online,3,19.8,11.88,31,0
Q,Basic,Online,5,39.6,23.76,31,0
Q,Basic,Online,4,19.8,11.88,36,0
B,Basic,Online,27,20,0,36,0
B,Basic,Online,7,28,0,36,0
B,Basic,Online,73,37,0,36,0
B,Basic,Online,8,112,0,36,0
B,Basic,Online,36,20,0,36,0
B,Basic,Online,65,77,0,36,0
B,Basic,Online,12,22,0,36,0
B,Basic,Online,24,36,0,36,0
B,Basic,Online,107,33,0,36,0
B,Basic,Online,12,102,0,36,0
B,Basic,Online,57,104,0,36,0
B,Basic,Online,226,112,0,57,0
B,Basic,Online,81,25,0,36,0
B,Basic,Online,70,112,0,36,0
B,Basic,Online,55,162,0,22,0
B,Basic,Online,41,21,0,50,0
B,Basic,Online,45,20,0,36,0
B,Basic,Online,68,112,0,36,0
B,Basic,Online,19,20,0,36,0
B,Basic,Online,20,24,0,36,0
B,Basic,Online,53,89,0,36,0
B,Basic,Online,134,20,0,36,0
B,Basic,Online,15,26,0,29,0
B,Basic,Online,59,55,0,36,0
B,Basic,Online,14,30,0,36,0
B,Basic,Online,143,49,0,36,0
B,Basic,Online,72,20,0,36,0
B,Basic,Online,16,56,0,36,0
K,Basic,Online,69,14,0,31,0
K,Basic,Online,8,13,0,36,0
K,Basic,Online,13,47,0,36,0
K,Basic,Online,32,80,0,36,0
K,Basic,Online,5,28,0,35,0
K,Basic,Online,7,39,0,36,0
K,Basic,Online,31,10,0,46,0
K,Basic,Online,12,20,0,36,0
K,Basic,Online,155,18,0,36,0
K,Basic,Online,46,75,0,29,0
K,Basic,Online,3,10,0,36,0
K,Basic,Online,162,13,0,36,0
K,Basic,Online,165,12,0,36,0
K,Basic,Online,5,12,0,36,0
K,Basic,Online,32,13,0,43,0
K,Basic,Online,16,26,0,36,0
K,Basic,Online,180,35,0,36,0
K,Basic,Online,31,35,0,36,0
K,Basic,Online,23,11,0,36,0
K,Basic,Online,7,10,0,36,0
K,Basic,Online,13,10,0,32,0
K,Basic,Online,19,10,0,36,0
K,Basic,Online,21,40,0,36,0
K,Basic,Online,28,12,0,54,0
K,Basic,Online,23,10,0,36,0
K,Basic,Online,73,10,0,36,0
K,Basic,Online,134,80,0,36,0
K,Basic,Online,66,10,0,36,0
K,Basic,Online,37,44,0,36,0
K,Basic,Online,7,10,0,23,0
K,Basic,Online,54,80,0,36,0
K,Basic,Online,8,10,0,36,0
K,Basic,Online,83,55,0,36,0
K,Basic,Online,16,15,0,36,0
K,Basic,Online,103,33,0,36,0
K,Basic,Online,10,22,0,36,0
K,Basic,Online,234,26,0,36,0
K,Basic,Online,47,26,0,36,0
K,Basic,Online,45,32,0,36,0
K,Basic,Online,7,10,0,36,0
K,Basic,Online,40,10,0,21,0
K,Basic,Online,60,24,0,40,0
K,Basic,Online,84,10,0,36,0
K,Basic,Online,2,10,0,40,0
K,Basic,Online,24,10,0,25,0
K,Basic,Online,151,35,0,36,0
A,Basic,Online,26,20,0,36,0
A,Basic,Online,113,20,0,36,0
A,Basic,Online,2,29,0,36,0
A,Basic,Online,17,20,0,31,0
A,Basic,Online,12,20,0,36,0
A,Basic,Online,20,20,0,57,0
A,Basic,Online,9,20,0,36,0
A,Basic,Online,19,58,0,52,0
Z,Premium,Online,26,39,15.6,118,0
Z,Premium,Online,6,15,6,44,0
Z,Premium,Online,7,15,6,49,0
Z,Premium,Online,8,15,6,24,0
Z,Premium,Online,7,15,6,29,0
U,Basic,Online,12,0,14.75,28,0
U,Basic,Online,2,0,6.25,28,0
U,Basic,Online,3,0,6.75,28,0
U,Basic,Online,13,0,6.25,34,0
S,Basic,Online,2,0,12.5,28,0
W,Premium,Online,145,7.2,2.02,48,0
W,Premium,Online,88,11.7,3.28,48,0
W,Premium,Online,88,11.7,3.28,48,0
O,Basic,Offline,367,97,0,49,0
O,Basic,Offline,416,97,0,60,0
I,Premium,Online,5,22,7.7,30,0
I,Premium,Online,7,22,7.7,53,0
I,Premium,Online,16,22,7.7,29,0
I,Premium,Online,48,69,24.15,48,0
I,Premium,Online,5,18,6.3,52,0
